frame,track,x,y,width,height,angle,n,ignore,track_fixed,linear_speed,heading,angular_speed
452,1,820.197478991597,638.701680672269,16.3761666618706,18.5388579441797,155.949302170886,238,False,1,0.45436074585944447,-1.1445367783112943,1.2931989451355417
453,1,819.140969162996,638.480176211454,15.7674920630187,18.395443618415,153.573860284929,227,False,1,1.079480080451403,-2.9349291943728115,-1.7903924160615172
454,1,818.56768558952,637.873362445415,16.1011361403298,18.1888427557047,138.507322427132,229,False,1,0.8347915921186354,-2.327789058874876,0.6071401354979353
455,1,817.931623931624,637.534188034188,16.7337560705492,17.8270141064441,101.229100131865,234,False,1,0.7208423640967261,-2.6517069016666417,-0.3239178427917655
456,1,817.185185185185,637.275720164609,16.748560428397,18.4910305783314,87.2058118461768,243,False,1,0.7899217947304544,-2.8082463956354156,-0.15653949396877387
457,1,816.290322580645,637.008064516129,16.7483639853732,18.8460851659416,72.0338652824301,248,False,1,0.934033525719124,-2.8509594503971805,-0.0427130547617649
458,1,815.443089430894,636.760162601626,16.5276906538432,18.9439013691375,54.381409283994,246,False,1,0.8827566874576749,-2.856936975052658,-0.005977524655477406
459,1,814.481012658228,636.932489451477,16.2474032202063,18.5661706115711,54.9306814709159,237,False,1,0.977388489641157,2.964352572846612,-0.461895759280317
460,1,813.597457627119,636.966101694915,16.1553300962789,18.603472617274,50.2104928626551,236,False,1,0.8841941392629982,3.1035689405191,0.13921636767248824
461,1,812.962343096234,636.757322175732,16.1849860595719,18.8144897045113,38.9692344957572,239,False,1,0.6685501888201569,-2.8239931927973854,0.35562317386310127
462,1,812.279661016949,636.771186440678,16.3247082494359,18.4084891509367,30.7283110144511,236,False,1,0.6828228461463085,3.1212869215413215,-0.3379051928408785
463,1,811.59243697479,636.995798319328,16.2990913263565,18.6444198264818,18.8893250031987,238,False,1,0.7229988797723844,2.8256980003595293,-0.29558892118179214
464,1,810.811158798283,637.390557939914,16.4559571337554,18.0331534290363,179.11855148844,233,False,1,0.8753460727799021,2.6737346789253817,-0.1519633214341476
465,1,810.202586206897,637.400862068966,16.5699343011095,17.8306957260503,178.70952500172,232,False,1,0.6086598180115651,3.124662636195374,0.45092795726999224
466,1,809.793248945148,637.396624472574,16.7017931872063,18.0681152236105,162.03786544511,237,False,1,0.4093591956696968,-3.13124068855875,0.027281982425462203
467,1,809.229838709677,637.540322580645,16.8272297222617,18.7729785833213,137.235503554826,248,False,1,0.5814466782918919,2.891866180056858,-0.26007843856397805
468,1,809.061728395062,637.79012345679,16.6980598821798,18.5564871573095,131.659160100434,243,False,1,0.301100573899701,2.1631551023455358,-0.7287110777113224
469,1,808.550847457627,637.737288135593,16.5881112384836,18.117154594988,120.783490324215,236,False,1,0.5136057859880904,-3.038538993251052,1.081491211582998
470,1,808.714893617021,637.8,16.6810919523205,17.9466278712245,115.428963291943,235,False,1,0.17562437287945212,0.3651393986032525,-2.8795069153252815
471,1,808.548936170213,637.88085106383,16.7045472938443,17.9197704265062,103.613348485677,235,False,1,0.1846043571356779,2.688253957732434,2.3231145591291815
472,1,808.491596638656,637.802521008403,16.7677334122944,18.0735993622321,78.8051535079342,238,False,1,0.0970742986705418,-2.2026936093981995,1.3922377400489534
473,1,808.282157676349,637.730290456432,16.3901979675909,18.726090091019,68.2874814336654,241,False,1,0.2215444234691058,-2.8094895747251347,-0.6067959653269352
474,1,808.295081967213,637.561475409836,16.5445331906489,18.8080518075685,61.9513176300047,244,False,1,0.16930905838600419,-1.4943865003608894,1.3151030743642451
475,1,808.306451612903,637.326612903226,16.9097869534796,18.7051315413384,55.4687893598214,248,False,1,0.23513754667060943,-1.5224242954213865,-0.028037795060496862
476,1,808.164609053498,637.057613168724,16.6146266632687,18.6669544510593,35.7271322385868,243,False,1,0.3041055225093791,-2.0560417485446116,-0.5336174531232252
477,1,807.744769874477,636.564853556485,16.3289703994505,18.653073731958,29.5047495036078,239,False,1,0.6473615463517267,-2.276459742932158,-0.2204179943875464
478,1,807.41908713693,635.97510373444,16.6999840168944,18.4471887005202,24.7315241386789,241,False,1,0.6737017872457934,-2.0753567655709015,0.20110297736125649
479,1,807.008510638298,635.451063829787,16.5428768924851,18.0942016188418,1.44548832011088,235,False,1,0.6657258316286162,-2.2353846396977595,-0.16002787412685793
480,1,806.612334801762,634.621145374449,16.0159997402855,18.0533452319567,178.564586378159,227,False,1,0.9196303257100614,-2.0161743007707713,0.21921033892698816
481,1,806.035874439462,634.179372197309,16.0592277638788,17.7072833782866,159.486066221938,223,False,1,0.7262713606796691,-2.4877063632819576,-0.4715320625111863
482,1,805.321100917431,633.899082568807,15.4257136573623,18.0665396172662,146.691106474036,218,False,1,0.7677652399284702,-2.7678824622409244,-0.2801760989589668
483,1,804.68778280543,633.402714932127,15.5628602368533,18.1759957322379,135.510549616642,221,False,1,0.8046568596189484,-2.476834620129773,0.2910478421111513
484,1,804.217391304348,633.069565217391,15.997769095227,18.396679352453,112.240392660369,230,False,1,0.5764172939102599,-2.525358381705074,-0.04852376157530092
485,1,803.231132075472,633.169811320755,14.9985286073457,18.0207347464987,105.056146951547,212,False,1,0.9913407828706842,3.04029777874669,-0.7175291467278218
486,1,802.430555555556,632.930555555556,15.3239231661758,17.9810832294882,85.3496526358709,216,False,1,0.8355633341775062,-2.851187257084469,0.39170027134842655
487,1,801.683962264151,632.575471698113,15.1641692590346,17.8648036728757,78.2603180871584,212,False,1,0.8267321746415679,-2.6976504193535265,0.15353683773094273
488,1,801.079069767442,632.651162790698,15.3374132916795,17.9249203402517,71.0591937844413,215,False,1,0.6096097719619933,3.01710820515974,-0.5684266826663205
489,1,800.235023041475,632.764976958525,15.3944047558357,18.0238081125644,61.2979248243803,217,False,1,0.8516857051834374,3.0075576821976857,-0.009550522962054497
490,1,799.666666666667,632.561904761905,15.0960523136784,17.8230353128371,56.1995645340905,210,False,1,0.6035455954813769,-2.7984317503219662,0.47719587465993385
491,1,799.015151515152,632.944444444444,15.1082241683036,16.7468260705524,35.352841591442,198,False,1,0.7555187630831371,2.610672343481978,-0.8740812133756428
492,1,798.293859649123,632.486842105263,16.4281000630515,17.6842614304682,5.4390641072264,228,False,1,0.8542024682845994,-2.5762477164303146,1.0962652472672936
493,1,797.756637168142,632.522123893805,15.8335065599392,18.1729506544047,177.308164449275,226,False,1,0.5383797903655663,3.0760123853706034,-0.6309252053786683
494,1,797.372294372294,632.658008658009,16.1268115262484,18.2358692653954,168.559761558493,231,False,1,0.40765678439464753,2.801757905213134,-0.27425448015746934
495,1,797.086956521739,632.804347826087,16.0862972053962,18.2249761803802,157.348456201716,230,False,1,0.32067560099443654,2.6677078382407085,-0.1340500669724256
496,1,796.70403587444,632.816143497758,15.9834545996112,17.8107715366306,151.988352742378,223,False,1,0.38310228398959895,3.110797911015627,0.44309007277491874
497,1,796.5,633.0,16.1587296497125,17.502997330942,131.086591828095,222,False,1,0.2746522373386932,2.4081707557631686,-0.7026271552524586
498,1,796.349137931035,633.137931034483,16.6743996126754,17.7196360962411,110.186103753739,232,False,1,0.20441216726496303,2.400940721644357,-0.0072300341188116235
499,1,796.204255319149,633.408510638298,16.8147889663126,17.8242524833603,112.001814377418,235,False,1,0.30692717903047556,2.06240231996668,-0.3385384016776771
500,1,795.94347826087,633.626086956522,16.7751131025472,17.4613514370261,101.161361411114,230,False,1,0.3396235097523707,2.446261505870342,0.38385918590366197
501,1,795.595652173913,633.439130434783,16.050322171666,18.2368168030559,83.1202443542794,230,False,1,0.39488698103207404,-2.648396996687965,1.1885268046212794
502,1,795.491304347826,633.313043478261,16.0701613970195,18.2439478430681,75.9589733549647,230,False,1,0.16366548021517688,-2.262133255563141,0.3862637411248242
503,1,795.402597402597,633.151515151515,16.3433205346255,18.0099820147401,57.9034298627265,231,False,1,0.1842832669376247,-2.0730041427230725,0.18912911284006828
504,1,795.258620689655,633.008620689655,16.2297672674262,18.2039935116494,46.0610489444555,232,False,1,0.20284999654882657,-2.3599670753899957,-0.2869629326669232
505,1,795.059574468085,632.748936170213,16.3042309946913,18.3674183324354,27.4203992563771,235,False,1,0.3271932883772449,-2.224769313631516,0.13519776175847964
506,1,794.90990990991,632.18018018018,15.4030877820991,18.3559918194904,12.0501311524521,222,False,1,0.58811806312358,-1.8281067705414504,0.39666254309006543
507,1,794.433497536946,631.571428571429,14.4804533536777,17.8823891111961,12.5053950343958,203,False,1,0.7730118176781132,-2.2348405239079803,-0.40673375336653006
508,1,794.195454545455,631.036363636364,15.1313072527227,18.5318462638688,179.037499862125,220,False,1,0.5856269721709716,-1.989389462357087,0.24545106155089336
509,1,794.004854368932,630.54854368932,14.5773366221033,18.0486686009545,174.566602005161,206,False,1,0.5237334513133195,-1.943275712263841,0.04611375009324581
510,1,793.147959183674,630.15306122449,13.9285689499024,18.019390220004,157.01381075423,196,False,1,0.9437561859434175,-2.7091922096397507,-0.7659164973759096
511,1,792.895,629.655,14.2305200940882,18.0058739818913,156.419708805923,200,False,1,0.558617339460111,-2.0407341885891546,0.6684580210505962
512,1,792.201086956522,629.815217391304,13.9523815062748,16.8331563404716,144.206805669845,184,False,1,0.7121691683758755,2.914679407385395,-1.3277717112050365
513,1,791.739884393064,629.826589595376,13.7488719336134,16.0697601020311,100.509476741368,173,False,1,0.4613427484697779,3.1169399282268277,0.20226052084143253
514,1,790.977777777778,629.472222222222,14.4482274009753,15.9619558203775,100.867718751639,180,False,1,0.8404657805162972,-2.7063481462502725,0.4598972327024864
515,1,791.176829268293,629.835365853659,12.2221128846891,17.2366070589311,65.8517202860748,164,False,1,0.4141192979439028,1.069386621673481,-2.5074505392558324
552,5,775.252873563218,625.16091954023,13.0375696459328,17.1480494487515,166.992282110958,174,False,1,0.44853695584146575,-2.8560655299367963,0.06372251771808943
553,5,775.0,625.496894409938,12.9481922913515,15.8915990332983,165.580986535682,161,False,1,0.42050463974837193,2.2159952268254437,-1.2111245504173453
554,5,774.748603351955,624.927374301676,13.5101263698647,16.9962498603291,161.031692282098,179,False,1,0.6225378931142085,-1.986490907445765,2.0806991729083775
555,5,774.587912087912,624.89010989011,13.8377191942214,16.8556443208417,154.034697457455,182,False,1,0.16495550524039965,-2.9137198419062464,-0.9272289344604814
556,5,774.452631578947,625.131578947369,14.3535805922101,16.946315383273,147.217458274837,190,False,1,0.2767817221554807,2.081466969433466,-1.287998495839874
557,5,774.053191489362,625.196808510638,14.4639491329764,16.5568465804413,141.370807745344,188,False,1,0.4047311219710655,2.9797189991515083,0.8982520297180425
558,5,773.923913043478,624.978260869565,14.3130181744322,16.3837915651501,120.829599888655,184,False,1,0.25392122398243755,-2.1049678608844298,1.1984984471436482
559,5,773.203703703704,624.320987654321,13.7228530269166,15.0484973397568,85.2914989536382,162,False,1,0.9750433695866422,-2.4018519730305545,-0.29688411214612476
560,5,773.253164556962,624.113924050633,13.066800774089,15.412480953974,59.3068969434631,158,False,1,0.21288896631168244,-1.3363220400473168,1.065529932983238
564,5,772.245283018868,622.911949685535,12.099509915279,16.837722667461,17.7474717853265,159,False,1,0.39215490953700716,-2.268588762761293,-0.233066680678494
565,5,772.173913043478,622.267080745342,12.1491340663456,16.9395161838186,14.9970090455752,161,False,1,0.6488063065451536,-1.6810213642715683,0.5875673984897247
566,5,772.068181818182,622.022727272727,12.9145361400612,17.4263468978558,5.64004192922825,176,False,1,0.26624746305196273,-1.979169023552022,-0.2981476592804535
567,5,771.944444444445,621.641975308642,12.7216474069405,16.2301393202536,177.5581923488,162,False,1,0.4003535884863524,-1.885011562822146,0.09415746072987607
568,5,771.65,621.211111111111,13.5964284623951,16.921309444422,174.837375889513,180,False,1,0.5218634759959899,-2.1702813653102595,-0.28526980248811373
569,5,771.133689839572,620.887700534759,14.3765090673157,16.6207912158497,175.056216758009,187,False,1,0.6092377062013921,-2.581995726642911,-0.4117143613326517
570,5,770.616161616162,620.883838383838,15.0652696700456,16.7994648340579,158.956776323077,198,False,1,0.5175426342202157,-3.134130105554469,-0.5521343789115578
571,5,770.037234042553,620.723404255319,14.7749410736275,16.2096490811138,146.905562385372,188,False,1,0.6007464066296727,-2.8712538077730283,0.2628762977814407
572,5,769.011428571429,620.794285714286,14.3635262870478,15.6008676612861,157.889362598897,175,False,1,1.028251450674066,3.0726039678450934,-0.3393275315614641
573,5,768.868852459016,620.267759562842,14.8955829167887,15.7549489836098,30.8282242937274,183,False,1,0.5454885296550835,-1.835240967532772,1.3753403718017205
574,5,769.085972850679,620.004524886878,15.6644885434439,18.0117673152312,57.5851054094592,221,False,1,0.3412239134435921,-0.8811052795208069,0.9541356880119656
575,5,768.831818181818,619.736363636364,15.5281250666451,18.0948002123413,50.14752537403,220,False,1,0.3694659009720668,-2.3293846129932922,-1.4482793334724855
576,5,768.183486238532,619.848623853211,15.2539973729429,18.2386618274363,53.6858531381844,218,False,1,0.6579792283738685,2.9701402690631893,-0.9836604251231051
577,5,767.627906976744,619.813953488372,15.1797302226646,18.0386466376954,34.9077326134755,215,False,1,0.5566599952637008,-3.079269476744581,0.2337755613718162
578,5,766.96052631579,619.719298245614,16.0033624391757,18.1632874201739,25.2329701288004,228,False,1,0.6740597611465665,-3.0007013980429273,0.07856807870165383
579,5,766.5,620.0,15.7529270784659,17.5977314119138,22.3670921440636,218,False,1,0.5393310323451805,2.5941997656588796,-0.6882841434777802
580,5,765.527027027027,620.189189189189,15.8224706882003,17.8639051504189,11.1567214753102,222,False,1,0.9911957200482545,2.94954463634921,0.3553448706903306
581,5,765.465437788019,620.433179723502,15.9109999843637,17.360988031912,178.401176095688,217,False,1,0.25164382606354857,1.8180557614283182,-1.1314888749208922
582,5,765.119469026549,620.37610619469,16.2885413480298,17.6799644172909,158.943901127086,226,False,1,0.35064479406391175,-2.9780978785497276,1.4870316672015402
583,5,765.07476635514,620.663551401869,15.5915413854221,17.4894750986656,144.62904385372,214,False,1,0.2909004571348416,1.7250776450967755,-1.5800097835330833
584,5,765.29756097561,620.736585365854,15.007880661306,17.4530046955904,149.690539392239,205,False,1,0.2344598106408801,0.3167699647019937,-1.4083076803947818
585,5,765.178217821782,620.757425742574,14.7475424737498,17.4829742490523,139.48453146975,202,False,1,0.12114912161238159,2.9687102290116734,2.6519402643096797
586,5,765.180904522613,620.819095477387,15.0088378325985,16.9070501464094,120.816599820874,199,False,1,0.06172823141205477,1.5272579040502763,-1.441452324961397
587,5,764.99481865285,620.533678756477,14.3127796448783,17.1647415311386,94.5982506249105,193,False,1,0.34072078818363893,-2.1485618992357804,2.6073655038935293
588,5,764.965517241379,620.699507389163,15.1015561132006,17.1414409761103,81.276156873562,203,False,1,0.1683974706838442,1.7456880300743833,-2.388935377869423
589,5,764.314136125655,620.078534031414,13.7443244746466,17.71892947559,59.6668140602803,191,False,1,0.8999473701033369,-2.3800887519173153,2.157408525187888
590,5,764.515625,620.171875,13.9253826416755,17.5601012463745,54.2692177210927,192,False,1,0.2220592328668111,0.4338229296488079,2.8139116815661236
591,5,764.092391304348,619.777173913044,13.0061971320701,18.0529176110504,43.0526869298628,184,False,1,0.5787190243801807,-2.391064071747548,-2.824887001396356
592,5,763.921787709497,619.301675977654,12.4762670883112,18.2868494374209,39.1020988462834,179,False,1,0.5051770710713094,-1.9152797424664079,0.4757843292811401
593,5,763.612021857924,619.120218579235,13.0867727022176,17.844455059334,27.9857459113744,183,False,1,0.35900093348311934,-2.6116880282271717,-0.6964082857607639
594,5,763.502590673575,618.632124352332,13.8088256301234,17.858413372482,18.400250737147,193,False,1,0.5002111138750459,-1.7913500820491584,0.8203379461780136
595,5,763.495,618.56,14.3288127890775,17.8501295248961,14.2276999625312,200,False,1,0.07252268972284803,-1.6756545676432217,0.11569551440593662
596,5,762.916256157635,618.07881773399,14.681517433688,17.6391040959355,176.383946588573,203,False,1,0.7526491933151095,-2.44798149392684,-0.7723269262836183
597,5,762.347150259067,618.020725388601,14.3405613417246,17.2635394751326,166.461429477481,193,False,1,0.572063147194115,-3.0398684735959027,-0.5918869796690629
598,5,761.649746192893,617.578680203046,14.7168315606544,17.1754955097716,167.374168849017,197,False,1,0.8256975097385532,-2.576659073298834,0.4632094002970688
599,5,761.131868131868,617.901098901099,14.3086195899962,16.1753473575346,131.601212263768,182,False,1,0.6100422140680964,2.584737995879863,-1.1217882380008888
600,5,761.31981981982,617.40990990991,15.6931925721764,18.0308193097826,93.7241167096517,222,False,1,0.5259205853256625,-1.2053388930637343,2.4931084182359893
601,5,760.636363636364,617.588516746412,14.9286127597585,17.8538926810834,93.0118456159889,209,False,1,0.7064083498583645,2.8859802658828806,-2.1918661482329718
602,5,759.770642201835,617.311926605505,15.3084638254457,18.2144515554024,70.2350338290233,218,False,1,0.9088320572304768,-2.8323515662325547,0.564853475064151
603,5,759.252212389381,617.172566371681,15.5280311915968,18.5702727494669,65.6833133803124,226,False,1,0.5368340015428942,-2.8789882868926133,-0.04663672066005864
604,5,758.515555555556,616.973333333333,16.0046988251332,17.9637576346455,60.8721709097408,225,False,1,0.7631232498033698,-2.877456132810307,0.0015321540823061142
605,5,758.068376068376,616.957264957265,16.1067043920482,18.5239497722321,38.9012449640542,234,False,1,0.44746808429660817,-3.1056753848786975,-0.22821925206839033
606,5,757.587719298246,617.302631578947,16.0839325852689,18.0389255321116,11.3583800541638,228,False,1,0.5918691021194952,2.5185379709805797,-0.658971951320309
607,5,757.155172413793,617.556034482759,16.4442508361121,17.9744862363746,8.68655184013092,232,False,1,0.5013081277122557,2.6116506112125077,0.093112640231928
608,5,756.859649122807,617.706140350877,16.3905675872219,17.7399294235879,165.846989790948,228,False,1,0.3314600838090283,2.6716192438550017,0.05996863264249397
609,5,756.635593220339,618.207627118644,16.5240760317662,18.2154194874073,163.826077088285,236,False,1,0.5492631661381759,1.9909720074769184,-0.6806472363780833
610,5,756.436440677966,618.639830508475,16.4073128816885,18.3482940460875,138.821474431451,236,False,1,0.4758797172763998,2.002582211898336,0.011610204421417691
611,5,756.489177489178,618.835497835498,16.2968529947752,18.0562920085152,125.71250660126,231,False,1,0.2026496339032932,1.3075292960049314,-0.6950529158934047
612,5,756.800865800866,618.974025974026,16.2548299138921,18.1002786632317,129.680368036735,231,False,1,0.34108598447735494,0.4182243295791276,-0.8893049664258039
613,5,756.763948497854,619.008583690987,16.3774895287321,18.125011287201,109.098480251087,233,False,1,0.050568004343048645,2.3891952423536007,1.9709709127744732
614,5,757.112554112554,619.272727272727,16.2229198028745,18.1407396000044,111.702853425358,231,False,1,0.4373759325509012,0.648420230054405,-1.7407750122991956
615,5,757.442060085837,619.31330472103,16.3101081115204,18.1924584743414,80.4158131615154,233,False,1,0.3319950537884572,0.12252941905429122,-0.5258908110001137
616,5,757.497890295359,619.240506329114,16.3972420836527,18.4384663143566,71.2649643135521,237,False,1,0.0917421286040935,-0.9165569517781433,-1.0390863708324343
617,5,757.559471365639,619.026431718062,16.0145961699647,18.1101064343642,64.1256059142104,227,False,1,0.22275584686810132,-1.2906971396735138,-0.3741401878953705
618,5,757.862385321101,618.302752293578,15.5492185380863,17.9329269645502,58.0925051701951,218,False,1,0.7845181794165843,-1.1743804616487579,0.11631667802475576
619,5,757.690476190476,618.004761904762,14.9847409129769,17.9241925367072,50.124130379298,210,False,1,0.3440218321836195,-2.094053495740319,-0.9196730340915611
620,5,757.425925925926,617.805555555556,15.2098187181363,18.0853475472754,32.3339209233611,216,False,1,0.3311646298104108,-2.4961743079706245,-0.40212081223030527
621,5,757.560747663551,617.261682242991,15.4217180564033,17.6721715082272,32.6376598529425,214,False,1,0.5603347937230255,-1.327802828489438,1.168371479481186
622,5,757.607929515419,616.916299559471,15.8669375871275,18.2429508310705,0.869627545429822,227,False,1,0.34859048354938016,-1.4350292460166487,-0.10722641752721085
623,5,757.719298245614,616.850877192983,15.8640538267776,18.331629281944,159.624365375274,228,False,1,0.12916299819277016,-0.5311324770071244,0.9038967690095241
624,5,757.336244541485,616.545851528384,16.0506142929157,18.1919118593968,149.154075620418,229,False,1,0.48966396264278345,-2.4691118844204873,-1.937979407413363
625,5,756.972602739726,616.566210045662,15.5281890889923,18.0050360008001,135.250848751748,219,False,1,0.36421124256718834,3.0856659504754242,-0.7284074722836742
626,5,756.401913875598,616.555023923445,15.0302952992325,17.7012096472303,128.506794107493,209,False,1,0.5707984836787388,-3.121994076026631,0.07552528067753084
627,5,755.909523809524,616.566666666667,15.2592077253188,17.5331581948294,114.900008025255,210,False,1,0.49252769530056395,3.1179516930597946,-0.043239538093160945
628,5,755.641509433962,616.212264150943,15.4656527688361,17.4723130283669,90.9247354358315,212,False,1,0.44433416328175857,-2.2182809143358613,0.9469526997839299
629,5,754.923444976077,616.22009569378,15.6291883535777,17.0512402567899,74.9221012726958,209,False,1,0.7181071638278754,3.1306866238454933,-0.9342177689982307
630,5,754.548387096774,616.299539170507,15.5404629749043,17.8097408383813,70.5236208392775,217,False,1,0.3833792884621291,2.932861245526873,-0.19782537831862035
631,5,754.328571428571,616.128571428571,14.9883718100836,17.9126110785881,61.6368512681134,210,False,1,0.27847602548560585,-2.4805494847382827,0.8697745769144305
632,5,754.454081632653,616.55612244898,14.1225183506037,17.6768307064652,43.6380998261727,196,False,1,0.44559251158591556,1.2852618144702646,-2.517374007971039
633,5,754.125,617.098958333333,14.5220009532011,16.8509585569322,37.9998734026247,192,False,1,0.6347956508128699,2.1157817431293933,0.8305199286591289
634,5,754.014851485149,616.866336633663,14.7783264788092,17.3970749767139,20.7615226392114,202,False,1,0.25738210987024374,-2.013027601413048,2.154375962637145
635,5,753.955223880597,617.164179104478,14.8522604280994,17.2335938373933,12.282659640218,201,False,1,0.3037525121637604,1.7683827081301524,-2.501774997636386
636,5,753.914141414141,617.737373737374,14.8531395345971,16.9795215509099,2.36008899649124,198,False,1,0.5746649947847404,1.6423467799594496,-0.12603592817070286
637,5,753.746268656717,617.661691542289,14.7829492492037,17.3548310524219,169.162865142139,201,False,1,0.1841441211063401,-2.7180481198302395,1.922790407389897
638,5,753.516587677725,617.777251184834,15.1253421830686,17.8040723032649,148.603233752367,211,False,1,0.257113560699997,2.6754433067936016,-0.889693880555745
639,5,753.540669856459,617.698564593301,14.7148059529848,18.1256631008436,142.285457983798,209,False,1,0.08228931291278406,-1.2737966444648163,2.333945355921168
640,5,753.580487804878,618.185365853659,14.8598630875764,17.6108149877585,134.074533538724,205,False,1,0.48842700181556203,1.4891829321235315,2.7629795765883483
641,5,753.884615384615,618.105769230769,15.1257929662541,17.5557110563006,123.554931744776,208,False,1,0.314371129609897,-0.25597955831150104,-1.7451624904350325
642,5,753.866336633663,617.985148514852,14.7783264788092,17.3970749767139,110.761522639211,202,False,1,0.12199782721309851,-1.7211911351308837,-1.4652115768193827
643,5,754.242718446602,618.155339805825,15.5111245735182,16.9504881852377,105.2027668255,206,False,1,0.4130718395561729,0.4246630482969335,2.145854183427817
644,5,754.409756097561,618.078048780488,15.3317651715732,17.0453323194412,94.8139638472331,205,False,1,0.18405292563696427,-0.43337824774018374,-0.8580412960371175
645,5,754.283653846154,617.836538461538,15.4461048785279,17.1579510696913,65.9108964977601,208,False,1,0.2724500173778731,-2.051998825739831,-1.6186205779996472
646,5,754.478468899522,617.760765550239,14.9842159452813,17.7926623436547,56.6629404978704,209,False,1,0.2090321484975358,-0.3709425708626519,1.6810562548771788
647,5,754.330188679245,617.77358490566,15.1817552044493,17.7914193034454,36.1604813424575,212,False,1,0.14883332825280254,3.055353506970632,-2.8568892293463026
648,5,754.256038647343,617.212560386474,14.8173784724312,17.8053637934793,35.0991492957323,207,False,1,0.5659034708842864,-1.7022036582964137,1.5256281419125406
649,5,754.059701492537,617.029850746269,14.830733529239,17.2450280644557,20.7535519568015,201,False,1,0.2681997221869799,-2.3921310761513777,-0.6899274178549639
650,5,754.04347826087,616.869565217391,15.0385420496222,17.54865392251,6.76691102749986,207,False,1,0.16110445063187076,-1.671667383511399,0.7204636926399788
651,5,753.463054187192,616.315270935961,14.6765852657585,17.6386962067233,172.343537450055,203,False,1,0.8025797503867499,-2.3792179787947356,-0.7075505952833367
652,5,753.5,616.480952380953,14.5600553727187,18.4597098383644,155.615909756726,210,False,1,0.16975080058326997,1.351392935559044,-2.5525743928258064
653,5,753.050251256281,616.160804020101,14.3666489990705,17.6743160403964,150.461125335496,199,False,1,0.5520587880227249,-2.522965659381107,2.408826712239435
654,5,752.941747572816,615.941747572816,15.1560853048171,17.3666913058455,138.537164971317,206,False,1,0.24445608280952452,-2.0306952921590784,0.49227036722202877
655,5,752.467661691542,615.910447761194,14.8378851499709,17.2696086244929,128.649445064789,201,False,1,0.47511798643164366,-3.0756669329021578,-1.0449716407430794
656,5,752.105527638191,616.065326633166,14.6671504847148,17.2602048190851,108.207506841403,199,False,1,0.3938636027609015,2.7374509921839203,-0.4700673820935073
657,5,752.408602150538,616.424731182796,13.4319913807526,17.6976486157145,89.5813244329947,186,False,1,0.470133800453719,0.8702232873691577,-1.8672277048147627
658,5,751.502590673575,616.269430051814,13.685573826105,18.0752445426233,80.1977509073499,193,False,1,0.9192253465134909,-2.9718305941311747,2.441131425679254
659,5,751.064516129032,616.247311827957,13.4771728493154,17.6668136169475,72.5022263885181,186,False,1,0.4386325596705985,-3.0911458558682408,-0.11931526173706608
660,5,750.994680851064,616.13829787234,13.729641380805,17.5632306191583,63.9682401373155,188,False,1,0.1294643138788792,-2.1405411554074707,0.9506047004607705
661,5,750.89010989011,616.21978021978,13.4575403285668,17.3469753096578,57.7934643029504,182,False,1,0.13256869471776608,2.4796600460926683,-1.6629841056794472
662,5,750.178947368421,616.510526315789,14.1103078769175,17.2927070111572,55.5813217025253,190,False,1,0.7683003479106467,2.753495626282029,0.2738355801893606
663,5,750.179190751445,617.161849710983,13.9011235462962,15.8999543597008,48.9254270901302,173,False,1,0.6513234406670548,1.5704226521893678,-1.183072974092661
664,5,750.079096045198,617.316384180791,14.3680070449653,15.6730342353598,49.2837621173221,177,False,1,0.1841191260503361,2.1455654216894344,0.5751427695000668
665,5,750.518292682927,617.262195121951,13.6475425331685,15.3067901574152,16.9444027190086,164,False,1,0.44252699430712905,-0.12276179355876712,-2.2683272152482017
666,5,750.138888888889,617.233333333333,13.9353366344509,16.5060250218014,157.691877053292,180,False,1,0.38049998918878686,-3.0656674559147565,-2.9429056623559893
667,5,750.487804878049,617.006097560976,12.8794069133134,16.2652060402428,149.359605285545,164,False,1,0.4163873962192007,-0.5772619749718285,2.4884054809429283
668,5,750.368421052632,617.157894736842,13.1158982426084,16.6364358329259,151.721758344828,171,False,1,0.19311882448921863,2.2372322432522775,2.814494218224106
669,5,750.461077844311,617.131736526946,12.7179324024966,16.7099295431073,140.729705991602,167,False,1,0.09627841393172416,-0.2751521873857979,-2.5123844306380754
670,5,750.309392265193,617.397790055249,13.3894613685817,17.1929689916994,120.615228471549,181,False,1,0.30625642007116793,2.088964334859846,2.3641165222456433
671,5,750.486033519553,617.463687150838,13.6824792364577,16.6483566039213,116.765171516438,179,False,1,0.188532649556913,0.3570653317160155,-1.7318990031438304
672,5,750.481081081081,617.464864864865,14.0745067067335,16.7287282863419,108.135108805757,185,False,1,0.005090545859511649,2.908124273458775,2.5510589417427596
673,5,750.335135135135,617.486486486487,13.9257823672983,16.9326860810769,99.2852088568473,185,False,1,0.14753885474556194,2.994514298198963,0.08639002474018787
674,5,750.637931034483,617.132183908046,13.4774540880254,16.4946391590348,94.7009959970266,174,False,1,0.4660640232327323,-0.8636232372732878,2.4250477717073355
675,5,750.629834254144,617.022099447514,14.1644366830832,16.3023078579086,80.4526606462148,181,False,1,0.11038182052529134,-1.6442147469826152,-0.7805915097093274
676,5,750.717391304348,616.951086956522,14.4794129815659,16.1913826438937,78.1304921280271,184,False,1,0.11273424908746663,-0.6814380134812169,0.9627767335013981
